THC-resize_success,VARP_success,VARP_time,accessURI,catalogNumber,collectionID,file_path,gouda-resize_success,gouda-resize_time,gouda-roi_success,gouda-roi_time,institutionCode,occurrenceID,otherCatalogNumbers,thc-rotate_time,zxing-th_success,zxing-th_time,zxing_success,VARP_reduction
True,True,0.609636,https://bisque.cyverse.org/image_service/image/00-6GgrhV7CPhbZpbcdgd2sPQ/resize:4000/format:jpeg,USCH0035582,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/5b8a5b36-ff6d-11e2-9beb-001c23ce290f.jpg,True,1.123364,True,0.352495,USCH,5b8a5b36-ff6d-11e2-9beb-001c23ce290f,74077.0,1.276897,True,1.8770930000000001,False,0.9832255
True,True,0.541042,https://bisque.cyverse.org/image_service/image/00-MLar3LzbKwPhJMaC9iZMH9/resize:4000/format:jpeg,USCH0044409,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/5d81f25a-ff6d-11e2-9beb-001c23ce290f.jpg,True,1.057931,True,0.416641,USCH,5d81f25a-ff6d-11e2-9beb-001c23ce290f,106886.0,1.202863,True,1.887015,False,0.98494303
True,True,0.49632,https://bisque.cyverse.org/image_service/image/00-roLW8F4iDEQLGXwjWLxQAK/resize:4000/format:jpeg,USCH0036576,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/b9e1e5a2-d843-41ff-b32d-8e28e4c260fb.jpg,True,1.447563,True,0.317878,USCH,b9e1e5a2-d843-41ff-b32d-8e28e4c260fb,116148.0,1.582919,True,1.816717,False,0.9884723
False,True,0.951357,https://bisque.cyverse.org/image_service/image/00-Mq5pm2Bw329oS7f4wfuxWa?resize=4000&format=jpeg,USCH0009995,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/5e52772c-ff6d-11e2-9beb-001c23ce290f.jpg,True,3.3964019999999997,False,0.634045,USCH,5e52772c-ff6d-11e2-9beb-001c23ce290f,110801.0,8.670954,False,7.048166999999999,False,0.97203562
False,True,0.7346239999999999,https://bisque.cyverse.org/image_service/image/00-8R9yCMwD2SoZ2S4kFUQQAR?resize=4000&format=jpeg,USCH0003923,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/5c977036-ff6d-11e2-9beb-001c23ce290f.jpg,True,1.9633,True,0.408758,USCH,5c977036-ff6d-11e2-9beb-001c23ce290f,48242.0,7.296334,False,7.004819,False,0.97967737
False,True,0.7077640000000001,https://bisque.cyverse.org/image_service/image/00-nPpugZ5eNu6y2edGVJNrK8?resize=4000&format=jpeg,USCH0002187,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/5c89a442-ff6d-11e2-9beb-001c23ce290f.jpg,False,35.971734000000005,False,0.381817,USCH,5c89a442-ff6d-11e2-9beb-001c23ce290f,2933.0,7.568631,False,7.005667,False,0.98211388
True,True,0.639717,https://bisque.cyverse.org/image_service/image/00-h9SKfp6HitkLKr5xCsvhYE?resize=4000&format=jpeg,USCH0018158,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/5ab712d0-ff6d-11e2-9beb-001c23ce290f.jpg,True,1.203878,True,0.417517,USCH,5ab712d0-ff6d-11e2-9beb-001c23ce290f,50232.0,1.330302,False,7.043735000000001,False,0.98610087
True,True,0.5923,https://bisque.cyverse.org/image_service/image/00-PJdEoZYBvHCUXHw824a4JM/resize:4000/format:jpeg,USCH0054649,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/4b77f59c-7267-48cb-bd4f-f89a48f2de74.jpg,True,1.272616,True,0.322685,USCH,4b77f59c-7267-48cb-bd4f-f89a48f2de74,120835.0,1.412822,True,1.8923889999999999,False,0.9812656
True,True,0.631724,https://bisque.cyverse.org/image_service/image/00-FcqodezYeFDJQHKDDHoTWY?resize=4000&format=jpeg,USCH0008352,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/5a2a1114-ff6d-11e2-9beb-001c23ce290f.jpg,True,1.067652,True,0.367025,USCH,5a2a1114-ff6d-11e2-9beb-001c23ce290f,20375.0,1.19076,False,6.99914,False,0.98122787
True,True,0.978251,https://bisque.cyverse.org/image_service/image/00-Kf3Q3735SnUJv4fK2S5yCi?resize=4000&format=jpeg,USCH0010487,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/5a6e08f6-ff6d-11e2-9beb-001c23ce290f.jpg,True,1.785182,True,0.646896,USCH,5a6e08f6-ff6d-11e2-9beb-001c23ce290f,6947.0,1.899175,True,6.735839,False,0.96835708
